MANDT,MATNR,VKORG,VTWEG,LVORM,VERSG,BONUS,PROVG,SKTOF,VMSTA,VMSTD,AUMNG,LFMNG,EFMNG,SCMNG,SCHME,VRKME,MTPOS,DWERK,PRODH,PMATN,KONDM,KTGRM,MVGR1,MVGR2,MVGR3,MVGR4,MVGR5,SSTUF,PFLKS,LSTFL,LSTVZ,LSTAK,LDVFL,LDBFL,LDVZL,LDBZL,VDVFL,VDBFL,VDVZL,VDBZL,PRAT1,PRAT2,PRAT3,PRAT4,PRAT5,PRAT6,PRAT7,PRAT8,PRAT9,PRATA,RDPRF,MEGRU,LFMAX,RJART,PBIND,VAVME,MATKC,PVMSO,/BEV1/EMLGRP,/BEV1/EMDRCKSPL,/BEV1/RPBEZME,/BEV1/RPSNS,/BEV1/RPSFA,/BEV1/RPSKI,/BEV1/RPSCO,/BEV1/RPSSO,/SIE/SF_LO_LEAD_MDM,PLGTP,ZZVMSTA,YYLASTUPD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-004003,SORG-06,O1,,1,,,X,07,20220127,0.000,0.000,0.000,0.000,,,ZBW2,PLNT-47,602B00012-00060000,,,45,J50,J37,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260129,205228,2026-01-29 20:52:36.769,2026-01-29 21:08:38.584
500,MAT-001631,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090032,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241009,124834,2024-10-09 12:54:01.211,2024-10-09 13:15:36.427
500,MAT-002836,SORG-13,O2,,1,,,X,99,20240828,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10502-50200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240828,212258,2024-08-28 21:23:07.001,2024-08-28 21:42:24.136
500,MAT-001710,SORG-05,O2,,1,05,,,07,20250124,1.000,0.000,0.000,0.000,,,NORM,PLNT-31,602D09000-00000027,,,42,G10,G12,G03,G39,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250919,101121,2025-09-19 10:11:34.838,2025-09-19 10:12:56.736
500,MAT-003549,SORG-13,O1,,1,,,,99,20260109,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20801-80100000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260109,160946,2026-01-09 16:12:18.121,2026-01-09 16:39:26.234
500,MAT-002275,SORG-01,O1,,1,01,,X,99,20230627,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241018,193030,2024-10-18 19:30:45.427,2024-10-18 19:42:02.591
500,MAT-002026,SORG-03,O1,,1,05,,X,99,20260109,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00003-00260000,,,01,I01,I05,I23,I00,I06,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260109,195901,2026-01-09 19:59:34.218,2026-01-09 20:08:37.665
500,MAT-001718,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-40,602E00004-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250203,133839,2025-02-03 13:38:59.373,2025-02-03 13:42:25.141
500,MAT-000764,SORG-03,O1,,1,04,,,99,20250106,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00010-00760000,,,42,C40,C89,C82,CU2,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250107,115929,2025-01-07 12:06:00.618,2025-01-07 12:12:51.611
500,MAT-000766,SORG-07,O1,,1,04,,,99,20260303,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00010-00020000,,,42,C37,C65,C47,CA6,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,86,20260303161300,20260303,161514,2026-03-03 16:17:25.977,2026-03-03 16:38:19.658
500,MAT-002874,SORG-01,O1,,1,,,X,99,20241106,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241106,175248,2024-11-06 17:53:36.740,2024-11-06 18:14:01.700
500,MAT-002898,SORG-01,O1,,1,,,X,99,20241222,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241222,174321,2024-12-22 17:43:29.427,2024-12-22 18:06:40.800
500,MAT-004434,SORG-01,O1,,1,,,X,99,20250325,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250325,181559,2025-03-25 18:16:20.047,2025-03-25 18:40:59.511
500,MAT-002979,SORG-13,O2,,1,,,X,99,20250725,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M20802-80200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250725,170220,2025-07-25 17:04:24.223,2025-07-25 17:12:30.961
500,MAT-000472,SORG-13,O2,,1,,,X,,00000000,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250226,173802,2025-02-26 17:41:29.745,2025-02-26 17:42:18.367
500,MAT-001840,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090041,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250711,143640,2025-07-11 14:39:50.793,2025-07-11 14:42:35.468
500,MAT-004429,SORG-01,O1,,1,,,,99,20250513,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00023-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250513,191145,2025-05-13 19:13:59.888,2025-05-13 19:40:55.660
500,MAT-001648,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602E00005-00020000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241028,165758,2024-10-28 16:58:30.330,2024-10-28 17:13:36.300
500,MAT-003106,SORG-03,O2,,1,,,X,07,20260217,0.000,0.000,0.000,0.000,,,NORM,PLNT-28,602D09000-00000029,,,43,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260217,134801,2026-02-17 13:48:44.986,2026-02-17 14:07:30.133
500,MAT-002412,SORG-01,O1,,1,,,X,99,20230803,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00038-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251022,144323,2025-10-22 14:44:26.192,2025-10-22 15:09:19.579
500,MAT-002851,SORG-01,O1,,1,,,X,99,20240916,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240916,214150,2024-09-16 21:42:01.237,2024-09-16 22:12:28.849
500,MAT-001636,SORG-03,O1,,1,,,X,99,20250218,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-43,602D09000-00001000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250218,171916,2025-02-18 17:19:33.233,2025-02-18 17:42:12.458
500,MAT-000259,SORG-12,O1,,1,,,X,99,20241101,0.000,0.000,0.000,0.000,,,NORM,PLNT-16,802M08201-00250135,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,X,,00000000,,0,,,,,,,,,,,20241101,114346,2024-11-01 11:45:26.111,2024-11-01 12:13:18.000
500,MAT-002954,SORG-01,O1,,1,,,X,99,20250429,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250429,160105,2025-04-29 16:01:44.415,2025-04-29 16:13:18.481
500,MAT-000759,SORG-05,O2,,1,03,,X,07,20150921,5.000,0.000,0.000,5.000,,,NORM,PLNT-33,602D09000-00000025,,,42,C40,C44,C72,C53,ESP,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241021,122309,2024-10-21 12:24:22.899,2024-10-21 12:47:29.961
500,MAT-002521,SORG-03,O1,,1,,,X,99,20220707,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00033-00070000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251112,215620,2025-11-12 21:56:25.544,2025-11-12 22:08:13.839
500,MAT-001676,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090041,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241129,143922,2024-11-29 14:46:00.463,2024-11-29 15:40:46.772
500,MAT-001093,SORG-01,O1,,1,,,,99,20251202,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00040-00090056,,AA,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251202,151117,2025-12-02 15:17:47.341,2025-12-02 15:39:08.775
500,MAT-003419,SORG-01,O1,,1,,,X,99,20250627,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250627,145228,2025-06-27 15:00:02.232,2025-06-27 15:12:08.877
500,MAT-001901,SORG-01,O1,,1,01,,X,99,20250916,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00023-00010000,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250916,145221,2025-09-16 14:52:31.859,2025-09-16 15:13:33.705
500,MAT-001121,SORG-03,O2,,1,03,,X,07,20170424,0.000,0.000,0.000,0.000,,,NORM,PLNT-28,602D09000-00000206,,,42,K04,K24,K13,K02,K05,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251023,134527,2025-10-23 13:45:36.065,2025-10-23 14:08:40.947
500,MAT-000622,SORG-13,O2,,1,,,,99,20251211,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10321-32100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251203212824,20251211,152534,2025-12-11 15:29:01.919,2025-12-11 15:38:55.262
500,MAT-002435,SORG-01,O1,,1,,,X,99,20251203,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251203,201830,2025-12-03 20:28:38.952,2025-12-03 20:37:59.734
500,MAT-001740,SORG-01,O1,,1,01,,,99,20250311,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090032,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250311,203825,2025-03-11 20:38:36.596,2025-03-11 20:40:44.527
500,MAT-003133,SORG-06,O1,,1,,,X,99,20231113,0.000,0.000,0.000,0.000,,,NORM,PLNT-39,602B00014-00020000,,,42,J10,J13,J08,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251215,141005,2025-12-15 14:10:15.883,2025-12-15 14:11:11.470
500,MAT-000651,SORG-13,O1,,1,,,,99,20251006,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10211-21100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701163922,20251006,161008,2025-10-06 16:13:40.338,2025-10-06 16:38:24.428
500,MAT-000487,SORG-13,O2,,1,,,X,99,20250717,0.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10401-40100000,,,42,,,,005,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250717,152040,2025-07-17 15:22:42.839,2025-07-17 15:41:40.225
500,MAT-003027,SORG-11,O1,X,1,,,,99,20251022,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-25,682D00073-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251022,201817,2025-10-22 20:22:21.331,2025-10-22 20:38:24.350
500,MAT-002956,SORG-13,O1,,1,,,X,99,20250516,0.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250806,173948,2025-08-06 17:39:54.407,2025-08-06 17:42:09.482
500,MAT-004039,SORG-03,O2,,1,,,X,07,20260130,0.000,0.000,0.000,0.000,,,NORM,PLNT-28,602D09000-00000206,,,42,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260130,180731,2026-01-30 18:07:40.936,2026-01-30 18:09:20.095
500,MAT-000466,SORG-13,O2,,1,,,X,99,20250310,0.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10401-40100000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250409,185446,2025-04-09 18:55:52.470,2025-04-09 19:09:05.117
500,MAT-000652,SORG-13,O1,,1,,,,99,20250130,1.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10211-21100000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250130,211028,2025-01-30 21:10:46.920,2025-01-30 21:40:47.437
500,MAT-002822,SORG-01,O1,,1,,,X,99,20240801,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240801,153527,2024-08-01 15:35:40.052,2024-08-01 15:44:35.998
500,MAT-002394,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00038-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250909,180647,2025-09-09 18:09:29.520,2025-09-09 18:11:30.235
500,MAT-000623,SORG-13,O1,,1,,,,99,20251013,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10101-10100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251013,194111,2025-10-13 19:41:25.976,2025-10-13 20:08:13.045
500,MAT-004276,SORG-11,O1,,1,,,X,,00000000,0.000,0.000,0.000,0.000,,,LEIS,PLNT-26,,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251107,142451,2025-11-07 14:25:01.156,2025-11-07 14:38:41.686
500,MAT-001705,SORG-01,O1,,1,01,,X,99,20250117,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091193,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250117,131953,2025-01-17 13:22:51.865,2025-01-17 13:43:42.741
500,MAT-002929,SORG-01,O1,,1,,,X,99,20250311,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00013-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250311,234439,2025-03-11 23:44:54.422,2025-03-12 00:10:33.030
500,MAT-000955,SORG-03,O2,,1,,,,07,20081114,0.000,0.000,0.000,0.000,,,NORM,PLNT-28,602D09000-00000027,,,42,,CS1,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260226,193430,2026-02-26 19:38:06.599,2026-02-26 19:38:29.231
500,MAT-001906,SORG-02,O1,,1,,,X,99,20250918,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00016-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250918,193209,2025-09-18 19:33:25.830,2025-09-18 19:41:52.776
500,MAT-001764,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602E00005-00020000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250409,163346,2025-04-09 16:35:00.826,2025-04-09 16:38:47.929
500,MAT-000812,SORG-05,O1,,1,04,,X,99,20260113,0.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00011-00030000,,,42,C01,C18,P15,PL0,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,86,20260113185400,20260113,185838,2026-01-13 19:02:36.720,2026-01-13 19:09:32.577
500,MAT-002981,SORG-03,O1,,1,,,,07,20250812,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00003-00260000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250815,173229,2025-08-15 17:32:40.424,2025-08-15 17:39:24.591
500,MAT-001766,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00097000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250413,131132,2025-04-13 13:11:41.786,2025-04-13 13:37:18.115
500,MAT-002388,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091900,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250812,122037,2025-08-12 12:25:00.798,2025-08-12 12:41:44.072
500,MAT-000493,SORG-13,O1,,,,,,,00000000,0.000,0.000,0.000,0.000,,,,,,,,,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250122,170545,2025-01-22 17:09:20.083,2025-01-22 17:11:21.793
500,MAT-002386,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250729,105319,2025-07-29 10:53:45.328,2025-07-29 11:13:05.861
500,MAT-001773,SORG-01,O1,,1,,,X,99,20250416,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250416,174325,2025-04-16 17:43:53.330,2025-04-16 18:10:03.482
500,MAT-001590,SORG-05,O1,,1,05,,X,99,20240201,0.000,0.000,0.000,0.000,,,NORM,PLNT-46,602D08000-00000035,,,42,Z03,A63,ZI6,ZFD,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250401,190433,2025-04-01 19:08:16.130,2025-04-01 19:10:49.907
500,MAT-000938,SORG-03,O2,,1,05,,,07,20241022,1.000,0.000,0.000,0.000,,,NORM,PLNT-35,602D09000-00000201,,,42,Z01,Z16,ZD4,ZCW,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20260221214900,20260227,143227,2026-02-27 14:33:28.995,2026-02-27 14:38:56.372
500,MAT-001778,SORG-03,O1,,1,,,,99,20250423,0.000,0.000,0.000,0.000,,,BANC,PLNT-43,602D00048-00010000,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250423,194448,2025-04-23 19:45:11.706,2025-04-23 20:10:35.631
500,MAT-000372,SORG-13,O1,,1,,,,99,20240809,1.000,0.000,0.000,0.000,,,NORM,PLNT-21,802M10211-21100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240809,193818,2024-08-09 19:38:37.530,2024-08-09 19:42:36.127
500,MAT-003079,SORG-01,O1,,1,,,X,99,20260202,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260202,145336,2026-02-02 14:53:42.678,2026-02-02 15:08:01.120
500,MAT-000520,SORG-13,O1,,,,,,,00000000,0.000,0.000,0.000,0.000,,,,,,,,,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240830,122747,2024-08-30 12:32:04.845,2024-08-30 12:45:24.636
500,MAT-001864,SORG-01,O1,,1,05,,,99,20250807,1.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00023-00010000,,,42,Z03,A63,ZI6,ZFD,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250807180300,20250807,182838,2025-08-07 18:30:58.249,2025-08-07 18:41:18.129
500,MAT-002958,SORG-13,O2,,1,,,X,99,20250522,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250522,195737,2025-05-22 20:02:34.042,2025-05-22 20:10:56.031
500,MAT-002186,SORG-03,O2,,1,,,X,07,20260130,0.000,0.000,0.000,0.000,,,NORM,PLNT-32,602D09000-00000027,,,42,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260130,204022,2026-01-30 20:41:57.152,2026-01-30 21:08:18.124
500,MAT-000817,SORG-03,O2,,1,04,,X,07,20200427,0.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D09000-00000025,,,42,C01,C18,P17,P08,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20240810043400,20240920,180245,2024-09-20 18:03:05.833,2024-09-20 18:13:54.405
500,MAT-001599,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,KG,ZPS3,PLNT-36,602E00003-00050000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240821,135322,2024-08-21 13:57:54.355,2024-08-21 14:13:56.872
500,MAT-001672,SORG-03,O1,,1,,,X,99,20241128,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00077-00090000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241128,181925,2024-11-28 18:21:35.264,2024-11-28 18:34:35.853
