MANDT,MATNR,SPRAS,MAKTX,MAKTG,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-002652,Z,Product MAT-002652,Product MAT-002652,20251113,192023,2025-11-13 19:20:29.382,2025-11-13 19:39:13.283
500,MAT-002655,P,Product MAT-002655,Product MAT-002655,20251113,193553,2025-11-13 19:36:04.424,2025-11-13 19:39:13.283
500,MAT-002651,Z,Product MAT-002651,Product MAT-002651,20251113,191507,2025-11-13 19:15:13.801,2025-11-13 19:39:13.283
500,MAT-002652,P,Product MAT-002652,Product MAT-002652,20251113,192023,2025-11-13 19:20:29.382,2025-11-13 19:39:13.283
500,MAT-003522,P,Product MAT-003522,Product MAT-003522,20251113,103602,2025-11-13 10:36:11.241,2025-11-13 11:09:51.717
500,MAT-001962,Z,Product MAT-001962,Product MAT-001962,20251113,105129,2025-11-13 10:51:35.612,2025-11-13 11:09:51.717
500,MAT-001962,P,Product MAT-001962,Product MAT-001962,20251113,105129,2025-11-13 10:51:35.612,2025-11-13 11:09:51.717
500,MAT-004026,Z,Product MAT-004026,Product MAT-004026,20251113,110143,2025-11-13 11:01:56.765,2025-11-13 11:09:51.717
500,MAT-001962,S,Product MAT-001962,Product MAT-001962,20251113,105129,2025-11-13 10:51:35.612,2025-11-13 11:09:51.717
500,MAT-001274,P,Product MAT-001274,Product MAT-001274,20251112,132853,2025-11-12 13:29:55.760,2025-11-12 13:40:47.158
500,MAT-001272,P,Product MAT-001272,Product MAT-001272,20251112,132532,2025-11-12 13:25:37.423,2025-11-12 13:40:47.158
500,MAT-001269,P,Product MAT-001269,Product MAT-001269,20251112,131159,2025-11-12 13:14:24.440,2025-11-12 13:40:47.158
500,MAT-001276,P,Product MAT-001276,Product MAT-001276,20251112,133220,2025-11-12 13:34:19.617,2025-11-12 13:40:47.158
500,MAT-001277,P,Product MAT-001277,Product MAT-001277,20251112,133323,2025-11-12 13:34:19.617,2025-11-12 13:40:47.158
500,MAT-001278,P,Product MAT-001278,Product MAT-001278,20251112,133425,2025-11-12 13:38:50.508,2025-11-12 13:40:47.158
500,MAT-001279,P,Product MAT-001279,Product MAT-001279,20251112,133425,2025-11-12 13:38:50.508,2025-11-12 13:40:47.158
500,MAT-001275,P,Product MAT-001275,Product MAT-001275,20251112,133123,2025-11-12 13:34:19.617,2025-11-12 13:40:47.158
500,MAT-001268,P,Product MAT-001268,Product MAT-001268,20251112,131011,2025-11-12 13:14:24.440,2025-11-12 13:40:47.158
