MANDT,MATNR,BWKEY,BWTAR,LVORM,LBKUM,SALK3,VPRSV,VERPR,STPRS,PEINH,BKLAS,SALKV,VMKUM,VMSAL,VMVPR,VMVER,VMSTP,VMPEI,VMBKL,VMSAV,VJKUM,VJSAL,VJVPR,VJVER,VJSTP,VJPEI,VJBKL,VJSAV,LFGJA,LFMON,BWTTY,STPRV,LAEPR,ZKPRS,ZKDAT,TIMESTAMP,BWPRS,BWPRH,VJBWS,VJBWH,VVJSL,VVJLB,VVMLB,VVSAL,ZPLPR,ZPLP1,ZPLP2,ZPLP3,ZPLD1,ZPLD2,ZPLD3,PPERZ,PPERL,PPERV,KALKZ,KALKL,KALKV,KALSC,XLIFO,MYPOL,BWPH1,BWPS1,ABWKZ,PSTAT,KALN1,KALNR,BWVA1,BWVA2,BWVA3,VERS1,VERS2,VERS3,HRKFT,KOSGR,PPRDZ,PPRDL,PPRDV,PDATZ,PDATL,PDATV,EKALR,VPLPR,MLMAA,MLAST,LPLPR,VKSAL,HKMAT,SPERW,KZIWL,WLINL,ABCIW,BWSPA,LPLPX,VPLPX,FPLPX,LBWST,VBWST,FBWST,EKLAS,QKLAS,MTUSE,MTORG,OWNPR,XBEWM,BWPEI,MBRUE,OKLAS,OIPPINV,/SIE/SSG_ZRUAD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-004235,PLNT-33,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174036843,000174036844,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20240927,200121,2024-09-27 20:04:50.385,2024-09-27 20:12:20.946
500,MAT-004568,PLNT-43,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174036839,000174036840,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20240927,195851,2024-09-27 20:00:48.045,2024-09-27 20:12:20.946
500,MAT-004229,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100773,000174100774,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,230006,2024-10-14 23:01:42.881,2024-10-14 23:11:55.870
500,MAT-004241,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100739,000174100740,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004095,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100733,000174100734,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004101,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100729,000174100730,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004218,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100783,000174100784,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,230006,2024-10-14 23:01:42.881,2024-10-14 23:11:55.870
500,MAT-004162,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100747,000174100748,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004223,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100777,000174100778,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,230006,2024-10-14 23:01:42.881,2024-10-14 23:11:55.870
500,MAT-004109,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100725,000174100726,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004129,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100717,000174100718,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004125,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100753,000174100754,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004174,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100743,000174100744,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004112,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100759,000174100760,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004106,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100727,000174100728,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004118,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100723,000174100724,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004099,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100765,000174100766,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004226,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100775,000174100776,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,230006,2024-10-14 23:01:42.881,2024-10-14 23:11:55.870
500,MAT-004092,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100735,000174100736,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-004104,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100763,000174100764,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225918,2024-10-14 22:59:44.488,2024-10-14 23:11:55.870
500,MAT-004238,PLNT-30,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174100705,000174100706,,,,00,00,00,010,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241014,225554,2024-10-14 22:56:11.278,2024-10-14 23:11:55.870
500,MAT-003726,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174003133,000174003134,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20240923,170015,2024-09-23 17:03:11.059,2024-09-23 17:13:01.287
500,MAT-003723,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174003115,000174003116,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20240923,164949,2024-09-23 16:50:40.966,2024-09-23 17:13:01.287
500,MAT-003725,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174003125,000174003126,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20240923,165231,2024-09-23 16:53:52.676,2024-09-23 17:13:01.287
500,MAT-003724,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174003119,000174003120,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20240923,164949,2024-09-23 16:50:40.966,2024-09-23 17:13:01.287
500,MAT-004481,PLNT-32,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000173974194,000173974195,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20240916,221932,2024-09-16 22:20:03.304,2024-09-16 23:13:17.280
500,MAT-004479,PLNT-34,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000173974184,000173974185,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20240916,221330,2024-09-16 22:13:51.280,2024-09-16 23:13:17.280
500,MAT-004480,PLNT-32,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000173974196,000173974197,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20240916,221932,2024-09-16 22:20:03.304,2024-09-16 23:13:17.280
500,MAT-001506,PLNT-48,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174054346,000174054347,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241002,222651,2024-10-02 22:27:47.646,2024-10-02 22:40:32.819
500,MAT-001271,PLNT-48,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174054334,000174054335,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241002,222651,2024-10-02 22:27:47.646,2024-10-02 22:40:32.819
500,MAT-001502,PLNT-48,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174054340,000174054341,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241002,222651,2024-10-02 22:27:47.646,2024-10-02 22:40:32.819
500,MAT-001270,PLNT-48,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174054332,000174054333,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241002,222651,2024-10-02 22:27:47.646,2024-10-02 22:40:32.819
500,MAT-001505,PLNT-48,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174054344,000174054345,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241002,222651,2024-10-02 22:27:47.646,2024-10-02 22:40:32.819
500,MAT-001509,PLNT-48,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174054356,000174054357,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241002,223351,2024-10-02 22:34:04.850,2024-10-02 22:40:32.819
500,MAT-003156,PLNT-43,,,0.000,0.00,S,21738.93,21738.93,1,9000,0.00,0.000,0.00,S,21738.93,21738.93,1,9000,0.00,0.000,0.00,S,21738.93,21738.93,1,9000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000173923791,000173923792,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,0,,,,0.00,20240906,192438,2024-09-06 19:25:08.194,2024-09-06 19:43:47.473
500,MAT-003173,PLNT-43,,,0.000,0.00,S,30451.56,30451.56,1,9000,0.00,0.000,0.00,S,30451.56,30451.56,1,9000,0.00,0.000,0.00,S,30451.56,30451.56,1,9000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000173923793,000173923794,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,0,,,,0.00,20240906,192647,2024-09-06 19:28:12.275,2024-09-06 19:43:47.473
500,MAT-003159,PLNT-36,,,0.000,0.00,S,0.00,6277.63,1,9000,0.00,0.000,0.00,S,0.00,6277.63,1,9000,0.00,0.000,0.00,S,0.00,6277.63,1,9000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000173923690,000173923691,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,0,,,1,,,,0.00,20240906,192734,2024-09-06 19:28:12.275,2024-09-06 19:43:47.473
500,MAT-003718,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2024,11,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000173871690,000173871691,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20240827,112528,2024-08-27 11:27:48.774,2024-08-27 11:45:31.644
