MANDT,MATNR,MEINH,UMREZ,UMREN,EANNR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,VOLUM,VOLEH,BRGEW,GEWEI,MESUB,ATINN,MESRT,XFHDW,XBEWW,KZWSO,MSEHI,BFLME_MARM,GTIN_VARIANT,NEST_FTR,MAX_STACK,CAPAUSE,TY2TQ,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-000355,KG,10,26,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260224,142103,2026-02-24 14:21:12.603,2026-02-24 14:39:52.819
500,MAT-003606,ST,1,1,,,,0.000,0.000,0.000,,0.000,,2.691,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,195700,2026-02-20 19:57:09.829,2026-02-20 20:09:06.794
500,MAT-003581,LE,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260123,103616,2026-01-23 10:36:26.178,2026-01-23 10:39:22.949
500,MAT-000737,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,106.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,204446,2026-01-30 20:45:04.497,2026-01-30 21:08:58.398
500,MAT-002798,ST,1,1,,,,500.000,470.000,300.000,MM,70500000.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260226,192347,2026-02-26 19:24:35.086,2026-02-26 19:39:29.640
500,MAT-002795,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.100,KG,,0000000000,00,,,,,,,0,0,0.000,,20260225,193213,2026-02-25 19:32:25.456,2026-02-25 19:39:13.425
500,MAT-000334,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260119,132411,2026-01-19 13:24:16.032,2026-01-19 13:39:38.500
500,MAT-003582,LE,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260123,103935,2026-01-23 10:40:01.000,2026-01-23 11:09:47.276
500,MAT-003606,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260220,195700,2026-02-20 19:57:09.829,2026-02-20 20:09:06.794
500,MAT-002792,ST,1,1,,,,0.000,0.000,0.000,,0.000,,3.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260225,130007,2026-02-25 13:00:58.340,2026-02-25 13:10:30.983
500,MAT-004405,ST,1,1,,,,100.000,200.000,300.000,MM,6000000.000,MMQ,17.131,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,141103,2026-02-13 14:16:23.864,2026-02-13 14:40:29.331
500,MAT-003666,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260212,054412,2026-02-12 05:44:25.168,2026-02-12 06:09:59.730
500,MAT-002763,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260120,204243,2026-01-20 20:42:50.340,2026-01-20 21:09:32.412
500,MAT-002812,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,CCM,3.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,125826,2026-02-09 12:58:47.254,2026-02-09 13:10:24.326
500,MAT-004346,ST,1,1,,,,10.000,20.000,30.000,MM,6000.000,MMQ,21.497,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,130132,2026-02-13 13:05:24.307,2026-02-13 13:10:23.322
500,MAT-004004,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260219,111018,2026-02-19 11:10:32.099,2026-02-19 11:40:02.240
500,MAT-002806,ST,1,1,,,,0.000,0.000,0.000,,0.000,,10.800,KG,,0000000000,00,,,,,,,0,0,0.000,,20260206,203628,2026-02-06 20:36:37.939,2026-02-06 20:38:56.834
500,MAT-001043,ST,1,1,,,,300.000,300.000,150.000,MM,13500000.000,MMQ,0.310,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,225254,2026-02-09 22:53:52.444,2026-02-09 23:14:32.130
500,MAT-000868,SET,1,1,,4001869210490,HE,55.000,70.000,10.000,MM,38500.000,MMQ,0.004,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,143042,2026-02-13 14:32:00.544,2026-02-13 14:40:29.331
500,MAT-003732,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260121,165023,2026-01-21 16:50:33.590,2026-01-21 17:10:02.458
500,MAT-004417,ST,1,1,,,,0.000,0.000,0.000,,0.000,,16.801,KG,,0000000000,00,,,,,,,0,0,0.000,,20260210,172708,2026-02-10 17:27:17.658,2026-02-10 17:39:19.276
500,MAT-004045,ST,1,1,,,,105.000,100.000,40.000,MM,420000.000,MMQ,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260218,115056,2026-02-18 11:51:26.485,2026-02-18 12:11:55.320
500,MAT-003587,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,49.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,170636,2026-01-30 17:09:33.658,2026-01-30 17:39:16.728
500,MAT-000862,ST,1,1,,4001869557854,HE,93.000,21.000,83.000,MM,162099.000,MMQ,0.128,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,194924,2026-01-28 19:51:07.599,2026-01-28 20:09:08.728
500,MAT-003591,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,170248,2026-02-02 17:03:02.262,2026-02-02 17:09:56.250
500,MAT-000718,ST,1,1,,,,0.000,0.000,0.000,,0.000,,30.188,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,030148,2026-02-05 03:02:04.622,2026-02-05 03:08:59.332
500,MAT-002476,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,124646,2026-02-09 12:47:05.438,2026-02-09 13:10:24.326
500,MAT-002481,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,165707,2026-02-20 16:57:20.669,2026-02-20 17:10:27.480
500,MAT-000054,ST,1,1,,,,27.000,16.000,8.000,CM,3.456,CDM,0.400,KG,,0000000000,00,,,,,,,0,0,0.000,,20260219,134619,2026-02-19 13:46:43.955,2026-02-19 14:10:02.091
500,MAT-001029,ST,1,1,,,,100.000,100.000,100.000,MM,1000000.000,MMQ,0.035,KG,,0000000000,00,,,,,,,0,0,0.000,,20260121,150806,2026-01-21 15:09:19.590,2026-01-21 15:10:48.908
500,MAT-003070,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,150.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,140125,2026-02-02 14:01:37.715,2026-02-02 14:10:14.231
500,MAT-001052,ST,1,1,,,,300.000,300.000,150.000,MM,13500000.000,MMQ,0.393,KG,,0000000000,00,,,,,,,0,0,0.000,,20260221,103732,2026-02-21 10:37:44.063,2026-02-21 11:16:07.028
500,MAT-003667,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260204,074931,2026-02-04 07:49:44.699,2026-02-04 08:10:35.233
500,MAT-002251,ST,1,1,,,,0.000,0.000,0.000,,0.000,,2.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,163659,2026-03-03 16:37:14.347,2026-03-03 16:39:41.956
500,MAT-002182,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,175507,2026-01-30 17:55:21.332,2026-01-30 18:09:43.232
500,MAT-002782,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260212,125301,2026-02-12 12:53:47.562,2026-02-12 13:10:56.735
500,MAT-002231,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260225,134416,2026-02-25 13:44:32.771,2026-02-25 14:11:10.068
500,MAT-001908,KG,100,9000,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260203,171430,2026-02-03 17:14:46.162,2026-02-03 17:39:21.978
500,MAT-000750,ST,1,1,,4047624400959,HE,293.000,186.000,65.000,MM,3542370.000,MMQ,0.620,KG,,0000000000,00,,,,,,,0,0,0.000,,20260129,214619,2026-01-29 21:46:31.621,2026-01-29 22:09:18.025
500,MAT-000523,ST,1,1,,,,7.500,2.500,1.000,CM,18.750,CCM,999.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260219,070736,2026-02-19 07:07:47.707,2026-02-19 07:09:42.193
500,MAT-000729,ST,1,1,,,,200.000,100.000,200.000,MM,4000000.000,MMQ,12.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,001855,2026-01-30 00:19:05.105,2026-01-30 00:38:54.886
500,MAT-000198,ST,1,1,,,,17.000,13.000,9.000,CM,1.989,CDM,0.250,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,112143,2026-01-27 11:25:38.353,2026-01-27 11:39:34.566
500,MAT-003060,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260113,172225,2026-01-13 17:22:30.690,2026-01-13 17:39:05.222
500,MAT-004612,LE,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,135658,2026-01-15 13:57:03.545,2026-01-15 14:10:25.732
500,MAT-004466,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260212,144925,2026-02-12 14:51:20.371,2026-02-12 15:10:49.473
500,MAT-000992,ST,1,1,,4047623324935,HE,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,105836,2026-01-14 11:00:12.047,2026-01-14 11:11:11.632
500,MAT-000986,ST,1,1,,4047623325215,HE,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,105803,2026-01-14 11:00:12.047,2026-01-14 11:11:11.632
500,MAT-001058,ST,1,1,,4042948678930,HE,300.000,300.000,150.000,MM,13500000.000,MMQ,1.713,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,100235,2026-01-14 10:05:28.569,2026-01-14 10:11:43.587
500,MAT-001046,ST,1,1,,,,300.000,300.000,150.000,MM,13500000.000,MMQ,0.807,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,100107,2026-01-14 10:01:26.774,2026-01-14 10:11:43.587
500,MAT-002118,ST,1,1,,,,240.900,296.700,44.145,MM,3155265.199,MMQ,5.200,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,171408,2026-01-15 17:17:34.698,2026-01-15 17:39:25.781
500,MAT-002055,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,173755,2026-01-15 17:38:05.302,2026-01-15 17:39:25.781
500,MAT-002052,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,173755,2026-01-15 17:38:05.302,2026-01-15 17:39:25.781
500,MAT-002053,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,173755,2026-01-15 17:38:05.302,2026-01-15 17:39:25.781
500,MAT-002030,ST,1,1,,,,270.500,68.000,92.500,MM,1701445.000,MMQ,3.980,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,102835,2026-01-14 10:28:44.312,2026-01-14 10:40:30.831
500,MAT-002043,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,102553,2026-01-14 10:25:59.996,2026-01-14 10:40:30.831
500,MAT-003631,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132727,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003948,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130721,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003963,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130904,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003956,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130631,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003630,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133147,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-003791,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133147,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-002136,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,300.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132936,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-002464,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,300.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133718,2026-01-16 13:39:24.374,2026-01-16 13:40:37.795
500,MAT-003955,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130937,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003629,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132650,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003945,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130904,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003633,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132621,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-002123,ST,1,1,,,,280.000,210.000,250.000,MM,14700000.000,MMQ,6.300,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130721,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003636,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132936,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-003937,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130631,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003793,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132621,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003638,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132727,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003789,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132835,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003929,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130748,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003941,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130904,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003627,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132650,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003933,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130904,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003624,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132936,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-003634,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132727,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003623,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132813,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003688,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133023,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-002124,ST,1,1,,,,280.000,210.000,250.000,MM,14700000.000,MMQ,6.300,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130721,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003798,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132621,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003628,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132936,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-002135,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,300.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132621,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003953,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130748,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003796,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133023,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-003632,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133147,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-003925,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,130813,2026-01-16 13:11:08.676,2026-01-16 13:40:37.795
500,MAT-003639,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,132650,2026-01-16 13:29:22.940,2026-01-16 13:40:37.795
500,MAT-003687,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,133023,2026-01-16 13:33:57.964,2026-01-16 13:40:37.795
500,MAT-003059,ST,1,1,,,,0.000,0.000,0.000,,0.000,,28.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,120527,2026-01-14 12:05:54.439,2026-01-14 12:11:02.021
500,MAT-002172,ST,1,1,,,,704.000,468.000,471.000,MM,155181312.000,MMQ,157.428,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,180450,2026-01-28 18:06:32.094,2026-01-28 18:41:10.974
500,MAT-001845,SET,1,1,,,,100.000,200.000,300.000,MM,6000000.000,MMQ,10.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260121,173607,2026-01-21 17:36:12.378,2026-01-21 18:09:49.745
500,MAT-003774,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260129,134203,2026-01-29 13:47:18.697,2026-01-29 14:10:18.657
500,MAT-002483,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,161609,2026-02-24 16:16:34.001,2026-02-24 16:39:45.010
500,MAT-003566,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.002,KG,,0000000000,00,,,,,,,0,0,0.000,,20260119,202522,2026-01-19 20:25:31.119,2026-01-19 20:39:07.124
500,MAT-000048,ST,1,1,,4068151018820,HE,9.000,7.000,2.000,CM,0.126,CDM,0.200,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,085547,2026-02-23 08:56:23.571,2026-02-23 09:11:51.636
500,MAT-000309,KG,100,5,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260116,160940,2026-01-16 16:12:23.651,2026-01-16 16:39:28.926
500,MAT-001544,ST,1,1,,,,570.000,770.000,310.000,MM,136059000.000,MMQ,15.600,KG,,0000000000,00,,,,,,,0,0,0.000,,20260122,193133,2026-01-22 19:31:42.077,2026-01-22 19:39:01.505
500,MAT-000087,ST,1,1,,,,3.500,1.000,1.000,CM,3.500,ML,0.045,KG,,0000000000,00,,,,,,,0,0,0.000,,20260210,185747,2026-02-10 18:57:57.502,2026-02-10 19:09:22.357
500,MAT-000243,KG,10,6,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260205,162956,2026-02-05 16:32:36.325,2026-02-05 16:40:09.184
500,MAT-002779,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,50.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260206,191114,2026-02-06 19:12:47.711,2026-02-06 19:39:40.658
500,MAT-002147,ST,1,1,,,,240.900,296.700,44.145,MM,3155265.199,MMQ,5.200,KG,,0000000000,00,,,,,,,0,0,0.000,,20260119,105844,2026-01-19 10:58:56.854,2026-01-19 11:09:57.297
500,MAT-004039,ST,1,1,,,,245.000,75.000,60.000,MM,1102500.000,MMQ,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260227,111138,2026-02-27 11:12:02.125,2026-02-27 11:40:24.997
500,MAT-001881,ST,1,1,,,,340.500,189.000,206.000,MM,13257027.000,MMQ,44.860,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002768,ST,1,1,,,,0.000,0.000,0.000,,0.000,,120.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260123,141116,2026-01-23 14:12:51.799,2026-01-23 14:40:05.877
500,MAT-000730,ST,1,1,,,,103000.000,48000.000,33000.000,MM,163152000.000,MMQ,45.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,112617,2026-02-20 11:26:25.365,2026-02-20 11:39:04.972
500,MAT-002793,ST,1,1,,,,500.000,470.000,300.000,MM,70500000.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,184715,2026-03-02 18:49:22.334,2026-03-02 19:09:39.822
500,MAT-002167,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260126,125406,2026-01-26 12:54:16.917,2026-01-26 13:10:55.632
500,MAT-002223,ST,1,1,,,,520.000,380.000,390.000,MM,77064000.000,MMQ,22.100,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,090641,2026-02-23 09:09:09.821,2026-02-23 09:11:51.636
500,MAT-003731,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260120,181957,2026-01-20 18:20:04.963,2026-01-20 18:39:52.008
500,MAT-003674,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,125312,2026-01-28 12:57:39.846,2026-01-28 13:10:16.769
500,MAT-003773,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,074242,2026-01-30 07:44:16.498,2026-01-30 08:10:49.271
500,MAT-002224,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,103513,2026-02-23 10:35:35.219,2026-02-23 10:39:35.455
500,MAT-001230,ST,1,1,,4001869344560,HE,123.000,22.000,2.000,MM,5412.000,MMQ,0.019,KG,,0000000000,00,,,,,,,0,0,0.000,,20260129,173334,2026-01-29 17:34:32.279,2026-01-29 17:39:31.134
500,MAT-000768,ST,1,1,,4011209837560,HE,108.000,54.000,153.000,MM,892296.000,MMQ,0.503,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,152448,2026-02-24 15:28:38.540,2026-02-24 15:40:12.590
500,MAT-003605,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,154321,2026-02-20 15:43:33.343,2026-02-20 16:09:58.944
500,MAT-004439,ST,1,1,,,,0.000,0.000,0.000,,0.000,,14.330,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,195801,2026-01-13 19:58:20.016,2026-01-13 20:09:45.807
500,MAT-004448,ST,1,1,,,,0.000,0.000,0.000,,0.000,,25.373,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,195854,2026-01-13 20:02:57.722,2026-01-13 20:09:45.807
500,MAT-004389,ST,1,1,,,,0.000,0.000,0.000,,0.000,,14.028,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,195829,2026-01-13 20:02:57.722,2026-01-13 20:09:45.807
500,MAT-002078,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002108,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002111,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002683,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260115,132007,2026-01-15 13:20:17.932,2026-01-15 13:40:10.156
500,MAT-002080,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002060,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002098,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133559,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
